GA_Id,Name,YE_Id,Comment,Filename,FileToRun,FilenameIndex,ScrnshotFilename,MU_Id,GE_Id,PU_Id,DI_Id,CR_Id,SidFilename,DateLastPlayed,TimesPlayed,CCode,HighScore,FA,SA,Fav,PR_Id,LA_Id,Extras,Classic,Rating,V_LoadingScreen,V_HighScoreSaver,V_IncludedDocs,V_PalNTSC,V_TrueDriveEmu,V_Length,V_Trainers,PlayersFrom,PlayersTo,PlayersSim,V_Comment,Adult,MemoText,Prequel,Sequel,Related,Control,CRC,Filesize,Version,Gemus,V_LengthType
8597,"Wild Ride",25,"","w\WILDRIDE_08597_02.zip","",0,"W\Wild_Ride.png",3831,12,702,8,3,"MUSICIANS\H\Howlin_Mad\Wild_Ride.sid","",0,4,"",0,0,0,418,2,1,0,0,1,1,1,3,0,112,4,1,2,0,"",0,"",0,0,1753,0,"",0,2,"",0
8598,"Wild Streets",30,"","w\WILDSTRT_08598_01.zip","",0,"W\Wild_Streets.png",38,2,217,8,352,"GAMES\S-Z\Wild_Streets.sid","",0,4,"",0,0,0,1,2,1,0,0,1,0,0,3,0,159,2,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
8599,"Wild West",25,"","w\WILDWES0_08599_02.zip","WILDWES0.D64",0,"W\Wild_West_v1.png",2783,93,111,8,1606,"MUSICIANS\D\Dunn_David\Wild_West.sid","",0,4,"",0,0,0,1,2,1,0,0,1,0,0,3,1,2,0,1,1,0,"levelpacked version also included on 2nd disk",0,"",0,0,0,0,"",0,2,"",1
8600,"Wild West Seymour",33,"","w\WWESTSEY_08600_02.zip","",0,"W\Wild_West_Seymour.png",149,12,41,8,67,"MUSICIANS\B\Brimble_Allister\Wild_West_Seymour.sid","",0,4,"",0,0,0,5,2,1,0,0,1,0,0,3,0,160,1,1,1,0,"",0,"",0,0,0,0,"",0,2,"",0
8601,"Wildcat Adventure",2,"","w\WILDCAT_08601_01.zip","",0,"W\Wildcat_Adventure.png",39,88,37,8,7,"","",0,4,"",0,0,0,1,2,0,0,0,0,0,0,3,0,56,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
8602,"Wildcats Mass Balls",2,"","w\WILDMASS_08602_01.zip","",0,"W\Wildcats_Mass_Balls.png",39,45,1998,8,186,"","",0,4,"",0,0,0,1,2,0,0,0,0,0,0,3,0,104,0,1,4,0,"",0,"",0,0,0,1,"",0,1,"",0
8603,"Wildcatter",23,"","w\WILDCAT1_08603_01.zip","",0,"W\Wildcatter.png",2052,110,37,8,7,"","",0,4,"",0,0,0,664,2,0,0,0,0,0,0,3,0,118,0,1,5,0,"",0,"",0,0,0,2,"",0,1,"",0
8604,"Wildfire - The Revenge!",31,"","w\WILDFIR2_08604_03.zip","",0,"W\Wildfire_v1.png",428,6,2814,8,73,"MUSICIANS\B\Bosch_Roel\Smash_Out.sid","",0,4,"",0,0,0,3735,2,0,0,0,0,1,0,3,0,167,7,1,1,0,"",0,"",20057,0,0,0,"",0,3,"",0
8605,"Wildwasserfahrt",24,"Happy Computer 1984/04 / a.k.a. ""Wildwasser"" as re-released by Happy Software","w\WILDWASS_08605_02.zip","",0,"W\Wildwasserfahrt.png",39,39,1883,8,59,"","",0,4,"",0,0,0,1090,3,0,0,0,0,0,0,3,0,11,0,1,1,0,"",0,"",0,0,0,0,"",0,2,"",0
8606,"Will 'o the Wisp",24,"from the book ""CBM 64 Programs - Volume 1""","w\WILLOTW1_08606_01.zip","",0,"W\Will_o_the_Wisp_v1.png",39,88,1988,8,142,"","",0,4,"",0,0,0,2421,2,1,0,0,0,0,0,1,0,320,0,1,1,0,"3 versions - see screenshots",0,"",0,0,0,2,"",0,1,"",0
8607,"William Wobbler",25,"","w\WILLIAMW_08607_03.zip","",0,"W\William_Wobbler.png",40,13,631,8,1499,"MUSICIANS\D\Daglish_Ben\William_Wobbler.sid","",0,4,"",0,0,0,2,2,1,0,0,1,0,1,3,1,281,0,1,1,0,"",0,"",0,0,0,0,"",0,3,"",0
8608,"Willow",28,"","w\WILLOW0_08608_02.zip","WILLOW0.D64",0,"W\Willow.png",38,99,261,8,164,"","",0,4,"",0,0,0,4680,2,1,0,0,1,0,0,3,0,4,0,1,1,0,"2 versions of the last disk",0,"click bold words to play",0,0,0,0,"",0,2,"",1
8609,"Willow Pattern Adventure, The",25,"a.k.a. ""Willow Pattern"" on cover","w\WILLOWPA_08609_01.zip","",0,"W\The_Willow_Pattern_Adventure.png",266,99,2871,8,4,"GAMES\S-Z\Willow_Pattern.sid","",0,4,"",0,0,0,463,2,1,0,0,1,0,1,3,0,118,4,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
8610,"Willy Tex",25,"","w\WILLYTEX_08610_01.zip","",0,"W\Willy_Tex.png",38,5,547,8,933,"","",0,4,"",0,0,0,1,5,0,0,0,0,0,0,3,0,126,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
8611,"Wimbledon '64",24,"","w\WIMBLEDN_08611_01.zip","",0,"W\Wimbledon_'64.png",38,38,162,8,7,"","",0,4,"",0,0,0,174,2,1,0,0,0,0,0,3,0,59,0,2,2,1,"",0,"",0,0,0,0,"",0,1,"",0
8612,"Windwalker - A Tale from Moebius",29,"","w\WINDWAL0_08612_01.zip","WINDWAL0.D64",0,"W\Windwalker.png",38,99,90,6,169,"","",0,4,"",0,0,0,3434,2,1,0,0,1,0,0,3,0,4,0,1,1,0,"",0,"",4928,0,0,0,"",0,1,"",1
8613,"Wing Commander",24,"","w\WINGCOMM_08613_02.zip","",0,"W\Wing_Commander.png",39,103,429,8,7,"","",0,4,"",0,0,0,3467,2,1,0,0,1,0,1,3,0,81,0,1,1,0,"",0,"",0,0,0,0,"",0,2,"",0
8614,"Wings of Circe, The",33,"","w\WINGSOTC_08614_01.zip","",0,"W\The_Wings_of_Circle.png",38,139,564,8,5,"","",0,4,"",0,0,0,1812,2,0,0,0,0,0,0,3,1,408,5,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
8615,"Wings of Fury",30,"","w\WINGFURY_08615_01.zip","",0,"W\Wings_of_Fury.png",194,144,206,8,47,"MUSICIANS\H\Hatlelid_Kris\Wings_of_Fury.sid","",0,4,"",0,0,0,4681,2,1,0,0,1,0,1,3,0,639,4,1,1,0,"",0,"Original version protection note:
---------------------------------
scan of manual is missing to bypass security check of original disk version
",0,0,0,0,"",0,1,"",0
8616,"Wings of War",25,"","w\WINGSOFW_08616_01.zip","",0,"W\Wings_of_War.png",39,18,236,8,7,"","",0,4,"",0,0,0,2734,2,0,0,0,1,0,0,3,0,493,0,1,2,0,"",0,"",0,0,0,0,"",0,1,"",0
8617,"Winner Poker",24,"Hebdogiciel Software N°1","w\WINNERPO_08617_02.zip","",0,"W\Winner_Poker_v1.png",39,185,3029,8,7,"","",0,4,"",0,0,0,515,4,0,0,0,0,0,1,1,0,66,0,1,1,0,"",0,"",0,0,0,2,"",0,2,"",0
8618,"Winnie the Pooh in the Hundred Acre Wood",24,"","w\WINNIETP_08618_01.zip","",0,"W\Winnie_the_Pooh_in_the_Hundred_Acre_Wood.png",2751,93,1968,8,7,"GAMES\S-Z\Winnie_the_Pooh.sid","",0,4,"",0,0,0,1749,2,1,0,0,1,0,0,3,0,591,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
8619,"Winter Camp",32,"","w\WINTCAMP_08619_01.zip","",0,"W\Winter_Camp.png",62,2,34,8,480,"MUSICIANS\C\Clements_Mark\Winter_Camp.sid","",0,4,"",0,0,0,930,2,1,0,0,1,0,0,3,0,534,2,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
8620,"Winter Games",25,"","w\WINTGAM0_08620_01.zip","WINTGAM0.D64",0,"W\Winter_Games.png",38,74,50,8,17,"GAMES\S-Z\Winter_Games.sid","",0,4,"",0,0,0,3426,2,1,0,5,0,1,1,3,0,2,0,1,8,0,"levelpacked version also included on 2nd disk",0,"Contains following events:
--------------------------
Hot Dog, Biathlon, Figure Skating, Ski Jump, Speed Skating, Free Skating, Bobsled",0,0,0,0,"",0,1,"",1
8622,"Winter Olympiad 88",28,"European version","w\WINTOLY0_08622_02.zip","WINTOLY0.D64",0,"W\Winter_Olympiad_88.png",687,74,158,8,47,"MUSICIANS\B\Beben_Wally\Winter_Olympiad_88.sid","",0,4,"",0,0,0,1825,2,1,0,0,0,0,1,3,0,3,0,1,6,0,"levelpacked version also included on 2nd & 3rd disk",0,"Contains following events:
--------------------------
Ski Jump, Downhill, Biathlon, Slalom, Bobsled",0,0,9871,0,"",0,2,"",1
8623,"Winter Supersports 92",32,"","w\WINTERS0_08623_01.zip","WINTERS0.D64",0,"W\Winter_Supersports_92.png",75,74,277,8,7,"MUSICIANS\G\Gilmore_Adam\Winter_Supersports_92.sid","",0,4,"",0,0,0,4182,2,1,0,0,1,0,0,3,0,2,0,1,6,1,"",0,"Original version protection note:
---------------------------------
codes to bypass protection are included in zip of original tape version

Contains following events:
--------------------------
Downhill, Skidoo, Ski Challenge, Slalom, Luge, Bob Sleigh, Speed Skating, Bale Jumping",0,0,0,0,"",0,1,"",1
8624,"Winter Wonderland",27,"","w\WINTERWO_08624_01.zip","",0,"W\Winter_Wonderland.png",39,87,210,8,341,"","",0,4,"",0,0,0,396,2,1,0,0,1,0,0,3,0,200,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
8625,"Winter-Holidays",29,"","w\WINTERHO_08625_01.zip","",0,"W\Winter-Holidays.png",38,2,454,8,7,"GAMES\S-Z\Winter-Holidays.sid","",0,4,"",0,0,0,556,2,0,0,0,0,0,0,3,0,95,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
8626,"Wintry-Screen",25,"Happy Computer 1985/02","w\WINTRYSC_08626_01.zip","",0,"W\Wintry-Screen.png",39,150,1883,8,7,"","",0,4,"",0,0,0,1100,2,0,0,0,0,0,0,3,0,49,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
8627,"Winzer",32,"","w\WINZER-E_08627_01.zip","",0,"W\Winzer.png",303,137,39,8,1190,"MUSICIANS\D\Deek\Winzer.sid","",0,4,"",0,0,0,4174,2,0,0,0,1,0,0,3,0,474,0,1,4,0,"",0,"",0,0,8628,0,"",0,1,"",0
8628,"Winzer",31,"Golden Disk 64  1995/02","w\WINZER-D_08628_01.zip","",0,"W\Winzer_(German_Version).png",303,137,581,8,348,"MUSICIANS\D\Deek\Winzer.sid","",0,4,"",0,0,0,4174,3,1,0,0,1,0,0,3,0,647,0,1,4,0,"",0,"",0,0,8627,0,"",0,1,"",0
8629,"Wired",31,"COMPUTE!'s Gazette 1991/03","w\WIRED_08629_01.zip","",0,"W\Wired.png",39,42,587,8,7,"","",0,4,"",0,0,0,1823,2,1,0,0,0,0,0,3,0,20,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
8630,"Wishbringer",25,"","w\WISHBRIN_08630_02.zip","",0,"W\Wishbringer.png",39,88,53,8,7,"","",0,4,"",0,0,0,1470,2,1,0,0,0,0,0,3,1,1,0,1,1,0,"version E",0,"",0,0,8631,2,"",0,2,"",1
8631,"Wishbringer",28,"solid gold edition","w\WISHBRI0_08631_01.zip","WISHBRI0.D64",1,"W\Wishbringer_(Gold).png",39,88,53,8,7,"","",0,4,"",0,0,0,1470,2,1,0,0,0,0,0,3,0,2,0,1,1,0,"",0,"",0,0,8630,2,"",0,1,"",1
8632,"Witch's Cauldron, The",25,"","w\WITCHCLD_08632_02.zip","",0,"W\The_Witch's_Cauldron.png",39,87,136,8,59,"","",0,4,"",0,0,0,1,2,1,0,0,1,0,0,3,0,114,0,1,1,0,"",0,"random starting room
",0,0,0,2,"",0,2,"",0
8633,"Witch Hunt",28,"part of ""The Lockerby Collection"" / a.k.a. ""The Witch""","w\WITCH_08633_01.zip","",0,"W\The_Witch.png",39,88,2324,8,70,"","",0,4,"",0,0,0,4037,2,0,0,0,0,0,0,3,0,124,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
8634,"WitchSwitch",24,"","w\WITCHSWI_08634_01.zip","",0,"W\WitchSwitch.png",38,2,275,8,7,"","",0,4,"",0,0,0,212,2,1,0,0,1,0,0,3,0,138,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
8635,"Witness, The",23,"","w\WITNESS1_08635_01.zip","",0,"W\The_Witness.png",39,88,39,8,7,"","",0,4,"",0,0,0,1471,2,0,0,0,0,0,0,3,1,1,0,1,1,0,"",0,"",0,0,8636,2,"",0,1,"",1
8636,"Witness, The",24,"","w\WITNESS2_08636_01.zip","",0,"W\The_Witness_(Grey).png",39,88,53,8,7,"","",0,4,"",0,0,0,1471,2,1,0,0,0,0,0,3,1,1,0,1,1,0,"version H",0,"",0,0,8635,2,"",0,1,"",1
8637,"Wix-Wax",28,"","w\WIX-WAX_08637_01.zip","",0,"W\Wix-Wax.png",38,6,1889,8,130,"","",0,4,"",0,0,0,4682,2,0,0,0,0,0,0,3,0,87,2,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
8638,"Wiz",27,"","w\WIZ_08638_01.zip","",0,"W\Wiz.png",33,16,35,8,88,"MUSICIANS\H\Hubbard_Rob\Wiz.sid","",0,4,"",0,0,0,1,2,1,0,0,1,0,1,3,0,176,1,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
8639,"Flipper - The Wiz",31,"Pcs Club Disk #23","f\FLIPPER2_08639_01.zip","",0,"F\Flipper_-_The_Wiz.png",39,45,1998,8,59,"","",0,4,"",0,0,0,6194,2,0,0,0,0,0,1,3,0,73,0,1,4,0,"",0,"",0,0,0,1,"",0,1,"",0
8640,"Wiz-Biz",27,"","w\WIZ-BIZ_08640_01.zip","",0,"W\Wiz-Biz.png",39,87,213,8,21,"","",0,4,"",0,0,0,5606,2,1,0,0,1,0,1,3,0,156,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
8641,"Wizard",24,"40 Levels + 40 Levels of ""Wizard Expansion Set"" / Published in the UK by Ariolasoft","w\WIZARD1A_08641_02.zip","WIZARD1A.D64",0,"W\Wizard.png",39,11,416,8,7,"","",0,4,"",0,0,0,2293,2,1,0,0,0,1,0,3,1,539,0,1,6,0,"",0,"",0,8295,8645,0,"",0,2,"",0
8642,"Wizard of Wor",22,"Japanese cartridge release","w\WIZARDOW_08642_01.zip","",0,"W\Wizard_of_Wor_v1.png",39,5,127,8,780,"","",0,4,"",0,0,0,1,2,1,0,0,0,0,0,3,0,19,1,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
8643,"Wizard and the Princess, The",24,"a.k.a. ""Sierra Venture #2""","w\WIZARDAP_08643_01.zip","",0,"W\The_Wizard_and_the_Princess.png",39,87,120,8,7,"","",0,4,"",0,0,0,1641,2,1,0,0,0,0,0,2,0,1,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",1
8644,"Wizard Duel",29,"Loadstar #062 + Loadstar #130 (Pic), The Compleat Jon","w\WIZARDDU_08644_02.zip","",0,"W\Wizard_Duel.png",39,144,2442,8,87,"","",0,4,"",0,0,0,2998,2,0,0,0,1,0,1,3,0,269,0,1,2,1,"2 versions (original / single parted)",0,"",0,0,0,0,"",0,2,"",0
8645,"Wizard Expert",2,"33 New Levels (Custom) / includes Wizard Game Construction","w\WIZARDEX_08645_01.zip","",0,"W\Wizard.png",39,11,39,8,355,"","",0,4,"",0,0,0,2293,2,1,0,0,0,1,0,3,1,663,0,1,6,0,"",0,"",0,0,18776,0,"",0,1,"",0
8646,"Wizard Fight",29,"Game On 1989/04","w\WIZFIGHT_08646_01.zip","",1,"W\Wizard_Fight.png",39,62,1884,8,7,"","",0,4,"",0,0,0,1054,2,0,0,0,1,0,0,3,0,32,0,2,2,1,"",0,"",0,0,0,0,"",0,1,"",0
8648,"Wizard of Akyrz, The",23,"a.k.a. ""Mysterious Adventure No.8""","w\WIZARDOA_08648_01.zip","",0,"W\The_Wizard_of_Akyrz.png",39,87,131,8,7,"","",0,4,"",0,0,0,122,2,1,0,0,0,0,0,3,0,76,0,1,1,0,"",0,"",0,0,20395,2,"",0,1,"",0
8649,"Wizard of Oz, The",25,"","w\WIZOFOZ0_08649_01.zip","WIZOFOZ0.D64",0,"W\The_Wizard_of_Oz.png",38,87,189,8,7,"","",0,4,"",0,0,0,1,2,1,0,0,1,0,0,3,0,4,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",1
8650,"Wizard of Wor",23,"a.k.a. ""Wizard"" as released by Handic Software / a.k.a. ""Le Magicien de Wor"" as released in France","w\WIZARDOW_08650_01.zip","",0,"W\Wizard_of_Wor_v2.png",38,5,127,8,3,"GAMES\S-Z\Wizard_of_Wor.sid","",0,4,"93100",0,0,0,3700,2,1,1,5,0,1,0,3,0,81,3,1,2,1,"",0,"cartridge version works with the Magic Voice Speech Module",0,0,0,1,"",0,1,"",0
8651,"Wizard Plus",28,"Happy Computer 1989/01, 64'er Sonderheft 62, 64'er 1999/01","w\WIZARDPL_08651_01.zip","",0,"W\Wizard_Plus.png",39,5,1883,8,7,"","",0,4,"",0,0,0,570,2,0,0,0,0,1,0,3,0,53,0,1,2,1,"",0,"",0,2397,0,1,"",0,1,"",0
8652,"Wizard Tag",27,"Ahoy! 1987/03 (Issue #39)","w\WIZARDT1_08652_02.zip","",0,"W\Wizard_Tag.png",39,11,2078,8,7,"","",0,4,"",0,0,0,1753,2,0,0,0,0,0,0,3,0,10,0,1,1,0,"",0,"",0,8653,0,0,"",0,2,"",0
8653,"Wizard Tag II - The Sequel",27,"Ahoy! 1987/07 (Issue #43)","w\WIZARDT2_08653_01.zip","",0,"W\Wizard_Tag_-_The_Sequel.png",39,13,2078,8,7,"","",0,4,"",0,0,0,1753,2,0,0,0,0,0,0,3,0,16,0,1,1,0,"",0,"",8652,0,0,0,"",0,1,"",0
8654,"Wizard Warz",28,"","w\WIZARDWA_08654_01.zip","",0,"W\Wizard_Warz.png",40,96,63,8,34,"MUSICIANS\D\Daglish_Ben\Wizard_Warz.sid","",0,4,"",0,0,0,22,2,1,0,0,1,0,1,3,0,332,0,1,1,0,"",0,"",0,0,0,1,"",0,1,"",0
8655,"Wizard Willy",30,"","w\WIZWILLY_08655_02.zip","",0,"W\Wizard_Willy.png",167,13,41,8,1532,"MUSICIANS\S\Sharp_Lyndon\Wizard_Willy.sid","",0,4,"",0,0,0,533,2,1,0,0,0,0,0,3,0,90,5,1,1,0,"",0,"",0,0,7186,0,"",0,2,"",0
8656,"Wizard's Castle, The",20,"","w\WIZCASTL_08656_01.zip","",0,"W\The_Wizard's_Castle.png",39,100,37,8,7,"","",0,4,"",0,0,0,5436,2,0,0,0,0,0,0,3,0,43,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
8657,"Wizard's Crown",26,"","w\WIZCRWN0_08657_01.zip","WIZCRWN0.D64",0,"W\Wizard's_Crown.png",39,89,236,8,1197,"","",0,4,"",0,0,0,4683,2,1,0,0,0,0,0,3,0,4,0,1,1,0,"version 1.1",0,"",0,2578,0,0,"",0,1,"",1
8658,"Wizard's Demons",34,"COMPUTE!'s Gazette 1994/06","w\WIZARDSD_08658_01.zip","",0,"W\Wizard's_Demons.png",39,9,587,8,7,"","",0,4,"",0,0,0,2431,2,0,0,0,0,0,0,3,0,21,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
8659,"Wizard's Doom",30,"Loadstar #076","w\WIZDOOM_08659_01.zip","",0,"W\Wizard's_Doom.png",39,57,2442,8,7,"","",0,4,"",0,0,0,17,2,0,0,0,0,1,1,3,1,246,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
8660,"Wizard's Lair",25,"Your Commodore 1991/07 (Tape #19)","w\WIZARDLR_08660_02.zip","",0,"W\Wizard's_Lair.png",1535,99,114,8,4,"GAMES\S-Z\Wizards_Lair.sid","",0,4,"",0,0,0,841,2,1,0,0,0,1,1,3,0,141,10,1,1,0,"",0,"",0,0,0,0,"",0,2,"",0
8661,"Wizardry",25,"European version","w\WIZARDRY_08661_01.zip","",0,"W\Wizardry.png",176,99,164,8,17,"GAMES\S-Z\Wizardry.sid","",0,4,"",0,0,0,5613,2,1,0,0,1,0,1,3,0,145,1,1,1,0,"",0,"",0,0,7180,0,"",0,1,"",0
8662,"Wizardry I - Proving Grounds of the Mad Overlord",22,"","w\WIZDRY1A_08662_01.zip","WIZDRY1A.D64",0,"W\Wizardry_I.png",39,90,669,8,69,"","",0,4,"",0,0,0,4684,2,1,0,0,0,0,0,3,0,3,0,1,1,0,"",0,"",0,8663,0,0,"",0,1,"",1
8663,"Wizardry II - The Knight of Diamonds",22,"","w\WIZDRY2A_08663_01.zip","WIZDRY2A.D64",0,"W\Wizardry_II.png",39,90,669,8,69,"","",0,4,"",0,0,0,4684,2,1,0,0,0,0,0,3,0,3,0,1,1,0,"",0,"you must create characters with Wizardry I and move them to Wizardry II through the utilites menu",8662,8664,0,0,"",0,1,"",1
8664,"Wizardry III - The Legacy of Llylgamyn",24,"","w\WIZDRY3A_08664_01.zip","WIZDRY3A.D64",4,"W\Wizardry_III_-_The_Legacy_of_Llylgamyn.png",39,90,669,8,7,"","",0,4,"",0,0,0,4684,2,1,0,0,0,0,0,3,0,3,0,1,1,0,"",0,"you must create characters with Wizardry I and move them to Wizardry III through the utilites menu",8663,8665,0,0,"",0,1,"",1
8665,"Wizardry V - Heart of the Maelstrom",28,"","w\WIZDRY5A_08665_01.zip","WIZDRY5A.D64",0,"W\Wizardry_V.png",39,90,669,8,169,"","",0,4,"",0,0,0,4685,2,1,0,0,1,0,0,3,0,6,0,1,1,0,"",0,"code = WLZI",8664,0,0,0,"",0,1,"",1
8666,"Wizards Apprentice",28,"","w\WIZARDSA_08666_01.zip","",0,"W\Wizards_Apprentice.png",39,153,626,8,58,"","",0,4,"",0,0,0,3812,2,0,0,0,0,0,0,3,0,82,3,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
8667,"Wizards Pet, The",27,"Commodore Format 1994/09 (Issue #48)","w\WIZARDSP_08667_01.zip","",0,"W\The_Wizards_Pet.png",32,6,32,8,272,"MUSICIANS\W\Whittaker_David\Wizards_Pet.sid","",0,4,"",0,0,0,2324,2,1,0,0,0,0,1,3,0,104,1,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
8668,"Wizaxblazer",2,"","w\WIZAXBLA_08668_01.zip","",0,"W\Wizax_Blazer.png",48,2,39,8,290,"MUSICIANS\S\Southern_Shaun\Trailblazer.sid","",0,4,"",0,0,0,4686,2,0,0,0,0,0,0,3,0,89,0,1,2,1,"",0,"",0,0,8082,0,"",0,1,"",0
8669,"Wizball",27,"European version","w\WIZBALL_08669_01.zip","",0,"W\Wizball.png",34,6,48,8,3,"MUSICIANS\G\Galway_Martin\Wizball.sid","",0,4,"",0,0,0,2965,2,1,1,5,1,1,1,0,0,192,12,1,4,1,"",0,"",0,0,11976,0,"",0,1,"",0
8670,"Wizboys",28,"Happy Computer 1988/12, 64'er Sonderheft 62","w\WIZBOYS_08670_01.zip","",0,"W\Wizboys.png",39,1,1883,8,7,"","",0,4,"",0,0,0,1509,2,0,0,0,0,0,0,3,0,15,0,2,2,1,"",0,"",0,0,0,0,"",0,1,"",0
8671,"Wizerior",32,"","w\WIZERIOR_08671_01.zip","",0,"W\Wizerior.png",1550,16,491,8,416,"","",0,4,"",0,0,0,2480,2,0,0,0,0,1,0,1,0,662,4,1,2,1,"",0,"",0,0,0,0,"",0,1,"",0
8672,"Wizland",2,"","w\WIZLAND_08672_01.zip","",0,"W\Wizland.png",2105,13,1885,8,63,"MUSICIANS\H\Hultink_Gerard\Wizland.sid","",0,4,"",0,0,0,4687,2,0,0,0,1,0,0,1,0,208,2,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
8673,"Wladca",33,"","w\WLADCA-P_08673_01.zip","",0,"W\Wladca.png",2552,18,1047,8,380,"GAMES\S-Z\Wladca.sid","",0,4,"",0,0,0,3036,13,0,0,0,0,0,0,3,0,131,0,1,2,0,"",0,"",0,0,4132,0,"",0,1,"",0
8674,"Wladcy Ciemnosci",33,"","w\WLADCY-H_08674_01.zip","",0,"W\Wladcy_Ciemnosci_[Lords_of_the_Darkness].png",3624,94,544,8,7,"MUSICIANS\D\Dabrowski_Janusz\Wladcy_Ciemnosci.sid","",0,4,"",0,0,0,33,13,1,0,0,1,0,0,3,1,1,0,1,1,0,"",0,"",0,14330,13030,2,"",0,1,"",1
8675,"Wobbler",30,"Game On 1990/08","w\WOBBLER_08675_01.zip","",0,"W\Wobbler.png",216,139,1884,8,1,"MUSICIANS\S\Stember_Rudolf\Wobbler.sid","",0,4,"",0,0,0,2912,2,0,0,0,0,1,1,3,0,131,2,1,2,1,"",0,"",0,0,0,0,"",0,1,"",0
8676,"Wobbling Ball",5,"","w\WOBBLING_08676_02.zip","",0,"W\Wobbling_Ball.png",798,59,2602,8,1514,"MUSICIANS\S\Stax\Revotus.sid","",0,4,"",0,0,0,5535,2,0,0,0,0,1,1,1,0,137,2,1,1,0,"claimed to be 101%",0,"",0,0,0,0,"",0,2,"",0
8677,"Wolfman",28,"","w\WOLFMAN_08677_01.zip","",0,"W\Wolfman.png",39,88,87,8,13,"","",0,4,"",0,0,0,1559,2,1,0,0,1,0,0,3,0,469,0,1,1,0,"3 separate parts",0,"Two versions of Wolfman are to be released; one which does not require a board of censorship certificate due to it's static, although gruesome,graphics and an animated version which, due to the rather odd video censorship laws does. The certificate awarded to the moving version is an '18'.

The version in gamebase contains the 'still' version. Anyone having the 'moving' version?",0,0,0,2,"",0,1,"",0
8678,"Woll-Master",26,"Input 64  1986/09","w\WOLLMAST_08678_01.zip","",0,"W\Woll-Master.png",2400,2,332,8,59,"","",0,4,"",0,0,0,5645,3,0,0,0,0,0,0,3,0,17,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
8679,"Wombles, The",30,"","w\WOMBLES_08679_01.zip","",0,"W\The_Wombles.png",458,99,213,8,272,"MUSICIANS\S\Sonic_Graffiti\Hayes_Ben\Wombles.sid","",0,4,"",0,0,0,1606,2,1,0,0,1,0,0,3,0,130,2,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
8680,"Wonderball",32,"","w\WONDERBA_08680_01.zip","",0,"W\Wonderball.png",3508,13,3022,8,111,"GAMES\S-Z\Wonderball-The_Underground.sid","",0,4,"",0,0,0,4302,2,0,0,0,0,0,0,1,0,243,2,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
8681,"Wonderboy",27,"","w\WONDERB1_08681_02.zip","",0,"W\Wonderboy_v1.png",4054,13,480,8,3,"GAMES\S-Z\Wonderboy.sid","",0,4,"",0,0,0,1,2,1,0,0,1,0,1,3,0,155,10,1,2,0,"",0,"Activision re-painted the Wonderboy after most major game magazines complained about its uglyness. 
",0,8682,18644,0,"",0,2,"",0
8682,"Wonderboy in Monsterland",29,"a.k.a. ""Super Wonder Boy in Monsterland"" on cover","w\WONDBOY0_08682_01.zip","WONDBOY0.D64",0,"W\Wonder_Boy_-_Monster_Land.png",685,13,480,8,79,"GAMES\S-Z\Wonderboy_in_Monsterland.sid","",0,4,"",0,0,0,1018,2,1,0,0,0,0,0,3,0,2,6,1,1,0,"",0,"",8681,0,0,0,"",0,1,"",1
8683,"Wonderland",2,"","w\WONDERLA_08683_01.zip","",0,"W\Wonderland.png",39,150,882,8,7,"","",0,4,"",0,0,0,1146,2,0,0,0,0,0,0,3,0,48,0,1,1,0,"",0,"",0,0,591,0,"",0,1,"",0
